Tweet,0,1,2,3
"['anger', 'is', 'cheap', 'and', 'politeness', 'is', 'expensive', 'dont', 'expect', 'everybody', 'to', 'be', 'polite', 'thoughtfulthursday', 'politeness']",1.0,0.0,0.0,0.0
"['guy', 'across', 'from', 'me', 'in', 'a', 'really', 'ugly', 'suit', 'cannot', 'stop', 'expressing', 'his', 'displeasure']",0.0,0.0,1.0,0.0
"['<user>', 'shes', 'pathetic', 'hated', 'nicole', 'for', 'being', 'cute', 'amp', 'having', 'a', 'showmance', 'amp', 'she', 'couldnt', 'get', 'one', 'bitter', 'uglycry', 'bbmichelle']",0.0,0.0,1.0,0.0
"['police', 'dont', 'wanna', 'be', 'called', 'pigs', 'but', 'they', 'keep', 'actin', 'like', 'emhonestly', 'thats', 'even', 'an', 'insult', 'to', 'pigs']",0.0,0.0,0.0,1.0
"['lost', 'frequenciesjanieck', 'devy', 'reality', 'gestort', 'aber', 'geil', 'remix', 'is', 'raging', 'at', 'shoutdrive']",0.0,0.0,1.0,0.0
"['the', 'animosity', 'toward', 'hillary', 'comes', 'from', 'conspiracy', 'theories', 'and', 'perception', 'the', 'animosity', 'toward', 'trump', 'is', 'based', 'on', 'what', 'he', 'says', 'and', 'does']",1.0,0.0,0.0,0.0
"['ive', 'always', 'had', 'a', 'weird', 'grudge', 'against', 'stingrays', 'ever', 'since', 'one', 'killed', 'steve', 'irwin']",0.0,0.0,1.0,0.0
"['the', 'most', 'important', 'thing', 'to', 'bestrong', 'is', 'to', 'hold', 'your', 'anger', 'thoughts']",1.0,0.0,0.0,0.0
"['sometimes', 'i', 'think', 'the', 'british', 'political', 'landscape', 'is', 'desolate', 'and', 'then', 'i', 'look', 'over', 'at', 'the', 'foaming', 'wasteland', 'of', 'the', 'us', 'and', 'think', 'were', 'ok']",1.0,0.0,0.0,0.0
"['i', 'am', 'just', 'so', 'bitter', 'today']",0.0,0.0,1.0,0.0
"['taking', 'a', 'break', 'from', 'the', 'wedding', 'to', 'rage', 'at', 'the', 'general', 'stupidity', 'of', 'certain', 'people', 'on', 'the', 'internet']",0.0,0.0,0.0,1.0
"['dude', 'go', 'out', 'his', 'way', 'to', 'irritate', 'me', 'thats', 'why', 'i', 'go', 'out', 'my', 'way', 'to', 'not', 'give', 'up', 'any', 'pussy']",0.0,0.0,1.0,0.0
"['<user>', 'awh', 'tiff', 'youre', 'such', 'a', 'great', 'friend', 'i', 'love', 'you', 'thank', 'you']",1.0,0.0,0.0,0.0
"['<user>', 'nothappy', 'and', 'still', 'charging', 'the', 'fullprice', 'fuming', 'some', 'your', 'bestrides']",0.0,0.0,0.0,1.0
"['happiness', 'is', 'the', 'best', 'revenge']",1.0,0.0,0.0,0.0
"['welfarereform', 'should', 'not', 'be', 'a', 'model', 'for', 'snap']",0.0,1.0,0.0,0.0
"['i', 'think', 'they', 'may', 'be']",1.0,0.0,0.0,0.0
"['ordered', 'my', 'vacation', 'bathing', 'suits', 'one', 'less', 'thing', 'to', 'fret', 'about']",1.0,0.0,0.0,0.0
"['seek', 'to', 'conduct', 'attacks', 'against', 'israel', 'intended', 'to', 'provoke', 'a', 'reaction', 'that', 'would', 'further', 'inflame', 'feeling', 'within', 'the', 'islamic', 'world']",0.0,0.0,1.0,0.0
"['think', 'i', 'really', 'broke', 'young', 'bull', 'hurt', 'u', 'can', 'tell', 'by', 'how', 'bitter', 'and', 'mad', 'he', 'is']",0.0,0.0,1.0,0.0
"['<user>', 'tiff']",1.0,0.0,0.0,0.0
"['goddamn', 'headache', 'anger']",0.0,0.0,0.0,1.0
"['who', 'allowed', 'pereira', 'to', 'start', 'taking', 'all', 'the', 'set', 'pieces', 'fuming']",0.0,0.0,0.0,1.0
"['wont', 'use', 'using', '<user>', '<user>', 'again', 'these', 'guys', 'cant', 'get', 'nothing', 'right']",0.0,0.0,0.0,1.0
['revenge'],0.0,0.0,1.0,0.0
"['<user>', 'you', 'have', 'had', 'from', 'me', 'over', 'the', 'years', 'is', 'irrelevant', 'its', 'an', 'absolute', 'joke', 'manutd', 'ticketing', 'fuming', 'noloyalty', 'joke', 'notimpressed']",0.0,0.0,0.0,1.0
"['stop', 'tracking', 'back', 'you', 'fucking', 'potato', 'faced', 'cunt', 'errrr', 'infuriating', 'angry', 'rooney', 'mufc']",0.0,0.0,0.0,1.0
"['<user>', '<user>', 'yeah', 'i', 'know', 'it', 'unless', 'our', 'offense', 'can', 'get', 'something', 'going', 'thats', 'a', 'big', 'if']",0.0,1.0,0.0,0.0
"['and', 'she', 'got', 'all', 'angry', 'telling', 'me', 'but', 'what', 'would', 'be', 'doing', 'a', 'year', 'old', 'guy', 'looking', 'for', 'a', 'girl', 'like', 'you', 'and', 'i', 'felt']",0.0,1.0,0.0,0.0
"['kenny', 'where', 'were', 'you', 'bornnme', 'washingtonnkenny', 'you', 'fucking', 'liar', 'you', 'were', 'born', 'in', 'the', 'fiery', 'pits', 'of', 'hell']",0.0,0.0,0.0,1.0
"['<user>', 'lol', 'love', 'it', 'when', 'you', 'aggravate', 'juan', 'keep', 'up', 'the', 'good', 'work', 'lol']",1.0,0.0,0.0,0.0
"['just', 'love', 'matthew', 'parris', 'political', 'rage', 'is', 'good']",1.0,0.0,0.0,0.0
"['if', 'i', 'could', 'just', 'get', 'my', 'line', 'to', 'block', 'germantownbroncos', 'lilleague', 'popwarner', 'broncos', 'usafootball', 'offense', 'lineman']",0.0,0.0,1.0,0.0
"['checkedin', 'for', 'my', 'flight', 'to', 'toronto', 'took', 'seat', 'd', 'just', 'to', 'infuriate', '<user>']",0.0,1.0,0.0,0.0
"['no', 'ones', 'gonna', 'chill', 'bc', 'fake', 'outrage', 'is', 'fun', 'or', 'we', 'but', 'space', 'college']",0.0,1.0,0.0,0.0
"['rose', 'incense', 'are', 'the', 'best', 'thing', 'ive', 'ever', 'bought']",1.0,0.0,0.0,0.0
"['how', 'is', 'it', 'suppose', 'to', 'work', 'if', 'you', 'do', 'that', 'wtf', 'dude', 'thanks', 'for', 'pissing', 'me', 'off']",0.0,0.0,0.0,1.0
"['<user>', 'thats', 'what', 'lisa', 'asked', 'before', 'she', 'started', 'raging', 'at', 'me', 'can', 'i', 'call', 'you', 'heh']",0.0,0.0,1.0,0.0
"['people', 'need', 'a', 'way', 'to', 'escapeescape', 'whatthis', 'corrupted', 'worldthis', 'reality', 'this', 'jokethis', 'fury', 'of', 'constant', 'pain', 'amp', 'stresswe', 'need', 'a', 'vacation']",0.0,0.0,1.0,0.0
"['someone', 'kik', 'me', '<user>', 'montanashay', 'nkikme', 'snap']",1.0,0.0,0.0,0.0
"['<user>', 'fix', 'this', 'homeaway', 'deptch', 'chart', 'invalid', 'glitch', 'i', 'have', 'to', 'close', 'madden', 'and', 'reopen', 'it', 'everytime', 'this', 'happens']",0.0,0.0,1.0,0.0
"['prayers', 'amp', 'protection', 'to', 'our', 'brothers', 'and', 'sisters', 'fighting', 'in', 'charlotte', 'against', 'machines']",1.0,0.0,0.0,0.0
"['<user>', 'frustration', 'looking', 'up', 'at', 'elphaba', 'in', 'a', 'frown', 'of', 'aggravation', 'her', 'high', 'pitched', 'voice', 'was', 'growing', 'more', 'and', 'more']",0.0,0.0,1.0,0.0
"['who', 'got', 'madden', 'or', 'k', 'ps', 'add', 'trackdawgt', 'lets', 'run', 'it']",1.0,0.0,0.0,0.0
"['ooooooooh', 'my', 'god', 'uuuugggghhhhhhhhh', 'rage']",0.0,0.0,1.0,0.0
"['<user>', 'than', 'straight', 'people', 'even', 'the', 'arse', 'straight', 'guys', 'who', 'think', 'that', 'means', 'a', 'threesome', 'is', 'fine']",0.0,0.0,1.0,0.0
"['never', 'forget', 'that', 'live', 'cancelled', 'programs', 'to', 'allow', 'them', 'to', 'extend', 'so', 'people', 'could', 'call', 'in', 'and', 'detail', 'their', 'outrage', 'after', 'our', 'behaviour']",0.0,0.0,1.0,0.0
"['<user>', 'why', 'though', 'why', 'did', 'u', 'want', 'to', 'offend', 'americans']",0.0,0.0,0.0,1.0
"['<user>', 'apparently', 'you', 'are', 'to', 'contact', 'me', 'sofas', 'were', 'meant', 'to', 'be', 'delivered', 'today', 'old', 'ones', 'gone', 'sitting', 'on', 'floor', 'no', 'sofas', 'fuming']",0.0,0.0,0.0,1.0
"['hes', 'seriously', 'so', 'frustrating', 'sometimes', 'ugh', 'raging']",0.0,0.0,0.0,1.0
"['life', 'tip', 'i', 'know', 'unresolved', 'anger', 'is', 'likely', 'to', 'cause', 'problems', 'in', 'several', 'areas', 'of', 'my', 'life', 'i', 'must', 'recognize', 'it', 'amp', 'properly', 'deal', 'with', 'it']",0.0,1.0,0.0,0.0
"['using', 'multiple', 'combs', 'simultaneously', 'is', 'what', 'i', 'like', 'to', 'call', 'impressive', 'work', 'o', 'snap', 'ohsnap', 'daaamn']",1.0,0.0,0.0,0.0
"['i', 'need', 'some', 'to', 'help', 'with', 'my', 'anger']",0.0,0.0,1.0,0.0
"['cant', 'believe', '<user>', 'are', 'putting', 'their', 'prices', 'up', 'they', 'already', 'know', 'im', 'struggling', 'to', 'pay', 'my', 'bill', 'amp', 'wont', 'change', 'my', 'package']",0.0,0.0,0.0,1.0
"['days', 'onnever', 'a', 'fucking', 'pen', 'nffc']",0.0,0.0,0.0,1.0
"['<user>', 'i', 'would', 'have', 'almost', 'took', 'offense', 'to', 'this', 'if', 'i', 'actually', 'snapped', 'you']",0.0,1.0,0.0,0.0
"['<user>', 'did', 'you', 'even', 'give', 'out', 'any', 'pizzas', 'serious', 'fail', 'hungry', 'hangry']",0.0,1.0,0.0,0.0
"['<user>', 'im', 'waiting', 'for', 'you', 'to', 'figure', 'out', 'im', 'like', 'from', 'to', 'real', 'quick', 'with', 'the', 'irritation']",0.0,0.0,1.0,0.0
"['ooooooooh', 'my', 'god', 'uuuugggghhhhhhhhh']",0.0,0.0,0.0,1.0
"['<user>', 'a', 'rabid', 'dog', 'being', 'ridden', 'by', 'the', 'child', 'who', 'has', 'eaten', 'all', 'the', 'flesh', 'off', 'one', 'fellow', 'and', 'the', 'limbs', 'of', 'the', 'other', 'adults']",0.0,0.0,1.0,0.0
"['i', 'swear', 'if', '<user>', 'blocks', 'me', 'im', 'going', 'to', 'hit', 'her', 'back', 'revenge']",0.0,0.0,0.0,1.0
"['hes', 'seriously', 'so', 'frustrating', 'sometimes', 'ugh']",0.0,0.0,1.0,0.0
"['shes', 'foaming', 'at', 'the', 'lips', 'the', 'one', 'between', 'her', 'hips', '<user>', 'one', 'of', 'many', 'great', 'lyrics']",1.0,0.0,0.0,0.0
"['<user>', '<user>', 'about', 'wks', 'agoplaying', 'pokemon', 'and', 'not', 'paying', 'attention', 'placed', 'my', 'elbow', 'on', 'a', 'rail', 'inches', 'from', 'no', 'sting']",0.0,0.0,1.0,0.0
"['gbbo', 'is', 'such', 'a', 'homely', 'pure', 'piece', 'of', 'tv', 'gold', 'channel', 'will', 'attempt', 'to', 'tart', 'it', 'up', 'mary', 'sue', 'and', 'mel', 'gone', 'its', 'over', 'im', 'out', 'fuming']",0.0,0.0,0.0,1.0
"['<user>', 'exactly', 'not', 'some', 'flaming', 'reject', 'from', 'fast', 'and', 'furious']",0.0,1.0,0.0,0.0
"['forgiveness\xa0might', 'make', 'us', 'look', 'weak', 'but', 'the', 'weakest', 'person', 'is', 'the', 'one', 'who', 'holds', 'anger', 'hatred', 'and', 'revenge']",0.0,1.0,0.0,0.0
"['one', 'month', 'til', 'someones', 'bday', 'and', 'i', 'think', 'its', 'time', 'to', 'flaunt', 'that', 'i', 'got', 'them', 'something', 'pretty', 'awesome']",1.0,0.0,0.0,0.0
"['i', 'cant', 'believe', 'theyre', 'all', 'messing', 'up', 'my', 'favourite', 'of', 'all', 'bakes', 'i', 'feel', 'personally', 'offended']",0.0,0.0,1.0,0.0
"['fuckin', 'hell', 'even', 'seeing', 'your', 'face', 'makes', 'me', 'fume']",0.0,0.0,0.0,1.0
"['bes', 'you', 'dont', 'just', 'tell', 'a', 'true', 'blooded', 'hoopjunkie', 'to', 'switch', 'a', '<user>', 'team', 'that', 'juz', 'destroyed', 'your', 'own', 'team', 'you', 'juz', 'dont', 'insult']",0.0,0.0,0.0,1.0
"['<user>', 'meanwhile', '<user>', 'and', 'i', 'are', 'getting', 'a', 'am', 'train', 'i', 'hope', 'you', 'really', 'really', 'enjoy', 'that', 'hotel', 'shennan']",1.0,0.0,0.0,0.0
"['<user>', 'looking', 'forward', 'to', 'div', 'next', 'year', '<user>', 'revenge', 'leictershireaway', 'therey']",0.0,0.0,1.0,0.0
"['<user>', 'if', 'your', 'depressed', 'and', 'somebody', 'calls', 'you', 'long', 'faced', 'will', 'you', 'still', 'automatically', 'take', 'umbrage']",1.0,0.0,0.0,0.0
"['minutes', 'with', 'an', 'incense', 'and', 'all', 'i', 'get', 'is', 'rattatas', 'pokemongo']",1.0,0.0,0.0,0.0
"['as', 'if', 'he', 'heard', 'my', 'thought', 'on', 'the', 'ether', 'my', 'ex', 'has', 'just', 'posted', 'facebook', 'pic', 'of', 'himself', 'snuggling', 'up', 'with', 'said', 'cats', 'now', 'im', 'just', 'angry']",0.0,0.0,1.0,0.0
"['me', 'wow', 'todays', 'such', 'a', 'good', 'day', 'nan', 'hour', 'later', 'burns', 'food', 'gets', 'sick', 'spills', 'boiling', 'hot', 'water', 'on', 'myselfnme', 'never', 'mind']",0.0,0.0,1.0,0.0
"['<user>', 'that', 'is', 'one', 'thing', 'but', 'attacking', 'and', 'hating', 'is', 'worse', 'that', 'makes', 'us', 'just', 'like', 'the', 'angry', 'vengeful', 'behavior', 'we', 'detest']",0.0,0.0,1.0,0.0
"['<user>', 'where', 'is', 'your', 'indignation', 'and', 'outrage', 'over', 'the', 'unarmed', 'deaf', 'white', 'man', 'who', 'was', 'shot', 'and', 'killed', 'by', 'black', 'officer', 'in', 'clt', 'nc']",0.0,0.0,0.0,1.0
"['when', 'your', 'sister', 'is', 'and', 'throws', 'legitimate', 'temper', 'tantrums', 'just', 'to', 'get', 'attention']",0.0,0.0,1.0,0.0
"['standard', 'candice', 'starting', 'the', 'show', 'with', 'a', 'pout', 'startasyoumeantogoon', 'gbbo']",1.0,0.0,0.0,0.0
"['pressure', 'does', 'burst', 'pipes']",0.0,0.0,1.0,0.0
"['the', 'new', 'gun', 'emoji', 'in', 'ios', 'is', 'not', 'enough', 'to', 'show', 'the', 'anger', 'i', 'have', 'towards', 'a', 'number', 'of', 'things']",0.0,0.0,0.0,1.0
"['heres', 'a', 'tip', 'for', 'everyone', 'stop', 'being', 'offended', 'end', 'quit', 'youredumb', 'liveyourownlife']",0.0,0.0,1.0,0.0
"['<user>', 'resent']",0.0,0.0,1.0,0.0
"['<user>', 'only', 'good', 'thing', 'in', 'madden', 'is', 'dc']",1.0,0.0,0.0,0.0
"['<user>', '<user>', 'bad', 'news', 'if', 'ordered', 'online', 'it', 'hasnt', 'gone', 'through', 'same', 'happened', 'to', 'me', 'had', 'to', 're', 'order', 'on', 'the', 'phone', 'furious']",0.0,0.0,0.0,1.0
"['<user>', 'oh', 'and', 'i', 'play', 'it', 'capo', 'nd', 'fret', 'in', 'a', 'g', 'position', 'rs']",0.0,1.0,0.0,0.0
"['<user>', 'im', 'actually', 'offended', 'by', 'it', 'naming', 'the', 'most', 'fattening', 'sandwich', 'after', 'a', 'man', 'who', 'died', 'of', 'coronary', 'disease', 'likely', 'due', 'to', 'his', 'diet']",0.0,0.0,0.0,1.0
"['<user>', 'if', 'u', 'know', 'who', 'died', 'i', 'would', 'also', 'burst', 'out', 'cryingnfrom', 'joy']",1.0,0.0,0.0,0.0
"['<user>', 'i', 'fuck', 'with', 'madden', 'way', 'harder']",0.0,0.0,1.0,0.0
"['new', 'madden', 'video', 'was', 'gonna', 'be', 'up', 'but', 'xbox', 'is', 'being', 'an', 'ahole', 'and', 'not', 'going', 'through', 'struggles']",0.0,0.0,0.0,1.0
"['this', 'all', 'resent', 'india', 'pakistan', 'problem', 'is', 'save', '<user>']",1.0,0.0,0.0,0.0
"['<user>', '<user>', '<user>', 'true', 'just', 'me', 'spitting', 'venom', 'because', 'im', 'still', 'bitter', 'with', 'stripe', 'like', 'an', 'old', 'man', 'yelling', 'from', 'his', 'porch']",0.0,0.0,1.0,0.0
"['<user>', 'customer', 'service', 'beyond', 'appalling', 'faulty', 'dryer', 'replacement', 'breaks', 'within', 'wks', 'no', 'parts', 'for', 'wks', 'engineers', 'no', 'show', 'fuming']",0.0,0.0,0.0,1.0
"['finally', 'made', 'my', 'fury', 'warrior', 'guide', 'let', 'me', 'know', 'your', 'thoughts']",1.0,0.0,0.0,0.0
"['days', 'onnever', 'a', 'fucking', 'pen', 'nffc', 'bitter']",0.0,0.0,0.0,1.0
"['<user>', 'when', 'the', 'east', 'wind', 'blue', 'in', 'summer', 'in', 'durban', 's', 'africa', 'we', 'still', 'surfed', 'and', 'got', 'stung', 'badly', 'must', 'be', 'carefulla', 'sting', 'can', 'harm', 'you']",0.0,0.0,1.0,0.0
"['<user>', 'my', 'heart', 'because', 'you', 'left', 'me', 'for', 'so', 'long', 'againnnslight', 'pout', 'but', 'it', 'turned', 'to', 'a', 'smilennheheh', 'just', 'kidding', 'no', 'im', 'fine']",0.0,1.0,0.0,0.0
"['<user>', 'a', 'solution', 'but', 'the', 'assumptions', 'by', 'media', 'in', 'articles', 'and', 'every', 'other', 'venue', 'causes', 'animosity', 'to', 'the', 'conversation']",1.0,0.0,0.0,0.0
"['anger', 'or', 'wrath', 'is', 'an', 'intense', 'emotional', 'response']",0.0,0.0,1.0,0.0
"['i', 'dont', 'talk', 'about', 'politics', 'because', 'people', 'nowadays', 'get', 'offended', 'easily']",0.0,0.0,1.0,0.0
"['<user>', '<user>', '<user>', '<user>', 'take', 'k', 'out', 'of', 'it', 'the', 'numbers', 'on', 'madden', 'are', 'low', 'and', 'have', 'dropped', 'and', 'people', 'are', 'unhappy']",0.0,0.0,1.0,0.0
"['every', 'dancers', 'dream', 'song', 'worldpower']",1.0,0.0,0.0,0.0
"['jv', 'girls', 'earn', 'the', 'w', 'vs', 'stonington', 'today', 'goals', 'by', 'k', 'waite', 'and', 's', 'winakor', '<user>', 'assist', '<user>', 'relentless']",1.0,0.0,0.0,0.0
"['<user>', 'rage', 'the', 'crookedcourt', 'said', 'rage', 'many', 'times', 'to', 'explain', 'away', 'the', 'brutal', 'killings', 'of', 'petits', 'by', 'hayes', 'amp', 'komisarjevsky']",0.0,0.0,0.0,1.0
"['leave', 'it', 'on', 'there', 'rulenimber', 'of', 'carpet', 'cleaning', 'furious', 'worsethananatomicbomb', 'accidentlyspillbeeronthecarpet']",0.0,0.0,0.0,1.0
"['<user>', 'yikes', 'the', 'wrath', 'of', 'maddie']",0.0,0.0,1.0,0.0
"['when', 'you', 'think', 'youve', 'got', 'it', 'together', 'for', 'a', 'day', 'then', 'you', 'randomly', 'burst', 'out', 'crying']",1.0,0.0,0.0,0.0
"['<user>', '<user>', 'ya', 'and', 'the', 'd', 'was', 'what', 'i', 'was', 'most', 'confident', 'about', 'our', 'offense', 'is', 'as', 'good', 'as', 'its', 'been', 'in', 'yearsour', 'd', 'sucks']",0.0,1.0,0.0,0.0
"['<user>', 'there', 'was', 'a', 'us', 'diver', 'named', 'steele', 'johnson', 'id', 'like', 'him', 'barred', 'from', 'the', 'olympics', 'offended']",0.0,0.0,1.0,0.0
"['<user>', 'are', 'you', 'gonna', 'do', 'any', 'kind', 'of', 'community', 'raids', 'when', 'wrath', 'of', 'the', 'machine', 'drops']",1.0,0.0,0.0,0.0
"['<user>', 'i', 'asked', 'for', 'my', 'parcel', 'to', 'be', 'delivered', 'to', 'a', 'pick', 'up', 'store', 'not', 'my', 'address', 'poorcustomerservice']",0.0,0.0,0.0,1.0
"['<user>', 'worst', 'thing', 'is', 'i', 'have', 'confimation', 'from', 'them', 'angry']",0.0,0.0,0.0,1.0
"['tears', 'and', 'eyes', 'can', 'dry', 'but', 'i', 'wont', 'im', 'burning', 'like', 'the', 'wire', 'in', 'a', 'lightbulb']",0.0,0.0,1.0,0.0
"['not', 'to', 'be', 'that', 'person', 'but', 'i', 'get', 'bitter', 'seeing', 'some', 'ravi', 'stans']",0.0,0.0,1.0,0.0
"['<user>', 'tio', 'valle', 'please', 'wnf', 'grudge', 'match', '<user>', 'with', 'low', 'tier', 'god']",0.0,1.0,0.0,0.0
"['i', 'miss', 'doing', 'nothing', 'someone', 'i', 'care', 'about', 'and', 'attacking', 'their', 'face', 'with', 'kisses', 'foreveralone', 'bitter']",0.0,0.0,1.0,0.0
"['projection', 'is', 'perception', 'see', 'it', 'in', 'someone', 'else', 'you', 'also', 'at', 'some', 'level', 'have', 'that', 'within', 'you', 'worry']",1.0,0.0,0.0,0.0
"['so', 'then', 'its', 'my', 'turn', 'soon', 'as', 'he', 'says', 'hi', 'i', 'just', 'burst', 'into', 'tears', 'lmaoo', 'i', 'was', 'so', 'overwhelmed']",1.0,0.0,0.0,0.0
"['im', 'not', 'sure', 'if', 'burning', 'and', 'looting', 'really', 'can', 'positively', 'impact', 'a', 'community']",1.0,0.0,0.0,0.0
"['<user>', '<user>', 'nits', 'always', 'fun', 'to', 'anger', 'all', 'the', 'old', 'dudes', 'with', 'rock', 'n', 'roll']",1.0,0.0,0.0,0.0
"['does', 'bret', 'have', 'a', 'point', 'cena', 'balor', 'sting']",1.0,0.0,0.0,0.0
"['so', 'i', 'wished', 'my', 'sis', 'midnight', 'but', 'received', 'no', 'reply', 'from', 'her', 'my', 'nd', 'sis', 'just', 'wished', 'her', 'got', 'a', 'reply', 'you', 'know', 'whos', 'the', 'fav', 'offended']",0.0,0.0,1.0,0.0
"['hate', 'to', 'see', 'yall', 'frown', 'but', 'id', 'rather', 'see', 'him', 'smiling']",1.0,0.0,0.0,0.0
"['<user>', 'me', 'tooi', 'really', 'hope', 'the', 'writers', 'decide', 'to', 'give', 'us', 'an', 'return', 'to', 'mcdanno', 'we', 'all', 'love', 'wo', 'resentment', 'amp', 'animosity', 'fingers', 'crossed']",1.0,0.0,0.0,0.0
"['snap', 'hialeshia']",1.0,0.0,0.0,0.0
"['<user>', '<user>', '<user>', '<user>', 'dont', 'provoke', 'the', 'voke']",0.0,0.0,1.0,0.0
"['scored', 'madden', 'on', 'vita', 'for', 'au', 'today', 'bloke', 'didnt', 'know', 'what', 'he', 'had', 'id', 'have', 'happily', 'paid', 'my', 'only', 'ever', 'bargain', 'bargain', 'vit']",0.0,1.0,0.0,0.0
"['every', 'day', 'i', 'think', 'my', 'house', 'is', 'burning', 'but', 'its', 'always', 'just', 'my', 'neighbor', 'burning', 'their', 'toast']",0.0,0.0,1.0,0.0
"['<user>', '<user>', '<user>', 'make', 'sure', 'you', 'tell', 'them', 'how', 'scared', 'you', 'are', 'revenge']",0.0,0.0,1.0,0.0
"['<user>', '<user>', 'like', 'hope', 'i', 'didnt', 'offend', 'with', 'my', 'commentary', 'it', 'wasnt', 'what', 'i', 'was', 'intending']",0.0,0.0,1.0,0.0
"['trumpism', 'likewise', 'rests', 'on', 'a', 'bed', 'of', 'racial', 'resentment', 'that', 'was', 'made', 'knowingly', 'and', 'intentionally', 'long', 'before', 'trump', 'got', 'into', 'politics']",0.0,1.0,0.0,0.0
"['<user>', 'one', 'of', 'my', 'favorite', 'songs', 'brother', 'real', 'talk', 'rage']",0.0,1.0,0.0,0.0
"['<user>', '<user>', 'still', 'bitter', 'about', 'last', 'night', 'lads']",0.0,0.0,1.0,0.0
"['hell', 'hath', 'no', 'fury', 'like', 'a', 'sound', 'technician', 'scornednnthats', 'the', 'quote', 'right']",0.0,1.0,0.0,0.0
"['im', 'about', 'to', 'block', 'everyone', 'everywhere', 'posting', 'about', 'the', 'storm', 'i', 'think', 'everyone', 'is', 'aware', 'of', 'the', 'damn', 'rain', 'and', 'what', 'not', 'so', 'quit', 'damn', 'rage']",0.0,0.0,0.0,1.0
"['for', 'every', 'minute', 'you', 'are', 'angry', 'you', 'lose', 'sixty', 'seconds', 'of', 'happiness', 'ralph', 'waldo', 'emerson', 'quote']",1.0,0.0,0.0,0.0
"['<user>', '<user>', 'i', 'will', 'fight', 'this', 'guy', 'dont', 'insult', 'the', 'lions', 'like', 'that', 'but', 'seriously', 'they', 'kinda', 'arewasted', 'some', 'of', 'the', 'best', 'players']",0.0,0.0,0.0,1.0
"['vale', 'vale', 'sip', 'sangria', 'and', 'taste', 'tantalizing', 'tapas', '<user>', 's', 'fiery', 'flamenco', 'nights', 'minutesfromhom', 'silverlake', 'la', 'flamenco']",1.0,0.0,0.0,0.0
"['<user>', '<user>', '<user>', 'he', 'looks', 'especially', 'lovely', 'sadly', 'i', 'do', 'not', 'removes', 'potentially', 'indignant', 'mr', 'd', 'from', 'convo']",0.0,1.0,0.0,0.0
"['yo', 'theres', 'a', 'kid', 'on', 'my', 'snap', 'chat', 'from', 'la', 'amp', 'they', 'get', 'high', 'off', 'helium', 'gas', 'lmao', 'i', 'am', 'like', 'why', 'the', 'fuck', 'lol']",0.0,0.0,1.0,0.0
"['<user>', 'fucked', 'my', 'coupon', 'that', 'goal', 'raging']",0.0,0.0,0.0,1.0
"['like', 'hello', 'i', 'am', 'your', 'first', 'born', 'you', 'must', 'always', 'laugh', 'at', 'my', 'jokes']",1.0,0.0,0.0,0.0
"['how', 'can', 'you', 'hold', 'a', 'grudge', 'for', 'over', 'a', 'year', 'i', 'can', 'barely', 'hold', 'one', 'for', 'a', 'few', 'minutes']",1.0,0.0,0.0,0.0
"['height', 'of', 'irritation', 'when', 'a', 'person', 'makes', 'a', 'hilarious', 'chusssss', 'plz', 'die']",0.0,0.0,0.0,1.0
"['<user>', 'hi', 'monica', 'i', 'write', 'regularly', 'for', '<user>', 'but', 'not', 'on', 'bees', 'never', 'dared', 'try', 'them', 'buzz', 'honey']",1.0,0.0,0.0,0.0
"['<user>', '<user>', '<user>', 'pretty', 'average', 'klitschko', 'fury', 'did', 'about', 'k', 'and', 'joshua', 'white', 'did', 'about', 'k']",0.0,1.0,0.0,0.0
"['at', 'least', 'ppl', 'have', 'left', 'my', 'stores', 'in', 'a', 'huff', 'in', 'the', 'past', 'year', 'but', 'ive', 'never', 'had', 'anyone', 'call', 'guest', 'service', 'on', 'me', 'yet', 'so']",0.0,0.0,1.0,0.0
"['despite', 'my', 'sharing', 'oneills', 'article', 'what', 'saddens', 'me', 'about', 'the', 'gazza', 'case', 'is', 'there', 'seems', 'to', 'be', 'more', 'fury', 'about', 'the', 'sentence', 'than', 'the', 'remark']",1.0,0.0,0.0,0.0
"['<user>', 'i', 'dont', 'see', 'why', 'you', 'think', 'well', 'have', 'a', 'dumbed', 'down', 'simplified', 'offense', 'with', 'brissett', 'he', 'comes', 'from', 'a', 'very', 'complicated', 'system']",0.0,1.0,0.0,0.0
"['i', 'wanna', 'kill', 'you', 'and', 'destroy', 'you', 'i', 'want', 'you', 'died', 'and', 'i', 'want', 'her', 'back', 'emo', 'scene', 'anger', 'fuck', 'die', 'hatered']",0.0,0.0,0.0,1.0
"['<user>', 'congratulations', 'your', 'free', 'month', 'has', 'been', 'activated', 'then', 'charges', 'the', 'same', 'month', 'absolutely', 'furious']",0.0,0.0,0.0,1.0
"['<user>', 'coincidentally', 'watched', 'ulzanas', 'raid', 'last', 'night', 'brutally', 'indignant', 'filmmaking']",0.0,0.0,1.0,0.0
"['straight', 'people', 'are', 'canoodling', 'on', 'the', 'quad', 'and', 'im', 'offended']",0.0,0.0,0.0,1.0
"['<user>', '<user>', '<user>', 'ngo', 'jags', 'i', 'think', 'we', 'have', 'a', 'good', 'shot', 'of', 'beating', 'deep', 'run', 'tomorrow', 'revenge']",0.0,1.0,0.0,0.0
