Tweet,0,1,2,3,4,5,6,7
"['kudos', 'to', 'tc', 'for', 'benching', 'bruce', 'he', 'isnt', 'helping', 'the', 'team', 'so', 'he', 'rides', 'pine', 'we', 'have', 'games', 'to', 'win', 'discussion', 'over']",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
"['if', 'anybody', 'needs', 'me', 'ill', 'be', 'drowning', 'my', 'blues', 'in', 'a', 'sea', 'of', 'whiskey']",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
"['an', 'hour', 'played', 'and', 'have', 'conceded', 'less', 'at', 'west', 'ham', 'than', 'have', 'at', 'northampton', 'let', 'that', 'sink', 'in']",0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
"['ball', 'watching', 'amp', 'rojod', 'header', 'was', 'equally', 'dreadful']",0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
"['fyi', 'yall', 'cant', 'mourn', 'or', 'celebrate', 'shawty', 'lo', 'cause', 'yall', 'aint', 'played', 'his', 'music', 'since']",0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
"['and', 'for', 'inconsolable', 'oxford', 'academics', 'brussels', 'should', 'just', 'ignore', 'the', 'vote', 'and', 'tell', 'the', 'uk', 'it', 'cant', 'leave', 'the', 'eueverwah']",0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
"['gloomy', 'days', 'should', 'just', 'be', 'for', 'high', 'cuddles', 'and', 'movies']",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
"['wow', 'almost', 'all', 'the', 'tmobile', 'stores', 'in', 'san', 'diego', 'are', 'out', 'of', 'note', 'replacements', 'i', 'need', 'to', 'get', 'mine', 'replaced']",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
"['please', 'bear', 'with', 'me', 'im', 'not', 'twitter', 'savvy', 'in', 'real', 'life', 'im', 'a', 'facebook', 'person', 'help', 'me', 'gain', 'followers']",0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
"['taking', 'out', 'his', 'feelings', 'on', 'kei', 'unfairly', 'his', 'lips', 'form', 'a', 'frown', 'as', 'he', 'tries', 'to', 'walk', 'away']",0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
"['when', 'you', 'have', 'doe', 'run', 'the', 'opposite', 'side', 'of', 'you']",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
"['i', 'added', 'paul', 'walker', 'on', 'xbox', 'but', 'he', 'just', 'spends', 'all', 'of', 'his', 'time', 'on', 'the', 'dashboard']",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
"['sometimes', 'the', 'support', 'network', 'is', 'causing', 'the', 'damage']",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
"['dont', 'get', 'too', 'close', 'its', 'dark', 'inside']",0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
"['im', 'frowning', 'at', 'you', 'intensely', 'until', 'you', 'watch', 'plastic', 'memories']",0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
"['another', 'unhappy', 'customer']",0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
"['but', 'this', 'does', 'not', 'sound', 'like', 'a', 'issue', 'cause', 'siyahleka', 'the', 'whole', 'time', 'just', 'having', 'fun']",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
"['how', 'long', 'will', 'they', 'mourn', 'me']",0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
"['making', 'that', 'yearly', 'transition', 'from', 'excited', 'and', 'hopeful', 'college', 'returner', 'to', 'sick', 'and', 'exhausted', 'pessimist']",0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
"['i', 'am', 'inconsolable', 'at', 'this', 'gif', 'in', 'context']",0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
"['species', 'cf', 'don', 'jr', 'refugeesskittlesknow', 'he', 'likes', 'his', 'snacksbut', 'even', 'frown', 'on', 'talking', 'about', 'eating', 'humans']",0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
"['after', 'idk', 'why', 'i', 'start', 'feeling', 'so', 'depress', 'sad', 'and', 'lonely']",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
"['one', 'way', 'ticket', 'to', 'the', 'blues']",0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
"['i', 'found', 'the', 'first', 'few', 'episodes', 'of', 'bojack', 'incredibly', 'funny', 'then', 'it', 'got', 'less', 'funny', 'but', 'i', 'stayed', 'for', 'the']",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
"['szn', 'gtgtgt', 'szn', 'gtgtgt', 'szn', 'just', 'to', 'warn', 'you', 'dont', 'let', 'szn', 'discourage', 'you']",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
"['most', 'of', 'trump', 'supporters', 'have', 'not', 'clue', 'about', 'the', 'meaning', 'of', 'the', 'words', 'they', 'used', 'just', 'like', 'him']",0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
"['the', 'horrible', 'puns', 'for', 'the', 'day', 'have', 'been', 'made', 'i', 'shall', 'return', 'to', 'my', 'cage', 'in', 'a', 'dark', 'corner', 'by', 'myself', 'while', 'crying', 'amp', 'laughing', 'hysterical', 'now']",0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
"['anyway', 'im', 'in', 'a', 'car', 'with', 'a', 'furious', 'white', 'men', 'and', 'i', 'have', 'a', 'really', 'funny', 'story', 'to', 'tell', 'when', 'im', 'sober']",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
"['bojack', 'horseman', 'the', 'saddest', 'show', 'ever', 'written']",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
"['thanks', 'for', 'playing', 'crock', 'pot', 'going']",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
"['this', 'weather', 'got', 'me', 'fucked', 'up', 'like', 'you', 'either', 'be', 'sunny', 'and', 'hot', 'or', 'gloomy', 'and', 'cold', 'no', 'in', 'between']",0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
"['the', 'american', 'idiot', 'record', 'turns', 'twelve', 'today', 'it', 'changed', 'my', 'preppy', 'middle', 'school', 'heart', 'into', 'a', 'desolate', 'punk', 'rock', 'desert', 'i', 'am', 'forever', 'grateful']",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
"['finished', 'writing', 'my', 'second', 'book', 'tonight']",0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
"['havent', 'been', 'here', 'a', 'while', 'been', 'watching', 'lots', 'of', 'tv', 'conclusion', 'i', 'wasnt', 'depressed', 'before', 'afternoon', 'tv', 'is']",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
"['ha', 'freshers', 'blues', 'would', 'love', 'to', 're', 'do', 'all', 'again', 'ha', 'nice', 'tshirt', 'vote', 'for', 'pedro']",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
"['the', 'ghost', 'of', 'stefano', 'reflects', 'on', 'the', 'grim', 'indignity', 'of', 'being', 'murdered', 'by', 'corrupt', 'cops', 'in', 'faux', 'love']",0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
"['when', 'the', 'surfer', 'girl', 'and', 'i', 'dont', 'speak', 'the', 'same', 'language', 'anymore']",0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
"['dont', 'let', 'him', 'discourage', 'you', 'z', 'thats', 'one', 'of', 'the', 'best', 'ideas', 'yet']",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
"['its', 'always', 'over', 'until', 'im', 'no', 'longer', 'sober', 'then', 'it', 'feels', 'like', 'i', 'wana', 'start', 'over']",0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
"['just', 'put', 'the', 'winter', 'duvet', 'on']",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
"['for', 'dewayne', 'hyatt', 'who', 'loves', 'to', 'grind', 'on', 'the']",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
"['hi', 'we', 'hate', 'that', 'youre', 'unhappy', 'your', 'bill', 'keeps', 'going', 'up', 'what', 'unique', 'features', 'do', 'you', 'want', 'with', 'your', 'plan', 'roberts']",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
"['dont', 'ever', 'grow', 'weary', 'doing', 'gooddont', 'just', 'see', 'the', 'headlines', 'look', 'at', 'the', 'trend', 'lines', 'for', 'hope']",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
"['lifes', 'too', 'short', 'to', 'be', 'frowning', 'for', 'so', 'long']",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
"['oh', 'btw', 'after', 'a', 'month', 'depressionfree', 'time', 'i', 'got', 'a', 'relapse', 'now', 'superb']",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
"['jay', 'z', 'and', 'brad', 'pitt', 'cheated', 'bey', 'stayed', 'angie', 'left']",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
"['i', 'want', 'to', 'pour', 'all', 'my', 'tears', 'on', 'someone', 'right', 'now', 'so', 'tired', 'of', 'this']",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
"['blues', 'bar']",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
"['im', 'onto', 'you', 'i', 'know', 'you', 'secretly', 'pine', 'for', 'a', 'masculine', 'order', 'objective', 'morality', 'and', 'disciplined', 'transcendent', 'pursuits']",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
"['theyve', 'substituted', 'the', 'hood', 'for', 'a', 'badge', 'and', 'gun', 'public', 'opinion', 'is', 'indictment', 'of', 'charlotte', 'police']",0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
"['i', 'am', 'worried', 'that', 'she', 'felt', 'safe']",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
"['while', 'she', 'was', 'in', 'her', 'dull', 'and', 'sleeping', 'hourna', 'crew', 'of', 'patches', 'rude']",0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
"['its', 'so', 'freaking', 'close']",0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
"['i', 'got', 'diagnosed', 'with', 'severeextreme', 'depression', 'and', 'i', 'didnt', 'know', 'there', 'was', 'a', 'difference', 'between', 'those', 'two', 'lol']",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
"['this', 'whole', 'extradition', 'might', 'turn', 'into', 'a', 'pandoras', 'box', 'jt', 'has', 'no', 'idea', 'about', 'that', 'murky', 'corrupt', 'guanxi', 'in', 'china', 'toad', 'vs', 'dada']",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
"['extreme', 'sadness']",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
"['of', 'some', 'unknown', 'reason', 'but', 'i', 'try', 'to', 'discourage', 'it']",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
"['r', 'u', 'scared', 'to', 'present', 'in', 'front', 'of', 'the', 'class', 'severe', 'anxiety', 'whats', 'that', 'r', 'u', 'sad', 'sometimes', 'go', 'get', 'ur', 'depression', 'checked', 'out', 'imediately']",0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
"['im', 'distraught', 'candice', 'and', 'her', 'pout', 'can', 'piss', 'off']",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
"['although', 'i', 'dont', 'expect', 'a', 'trumpie', 'to', 'understand', 'the', 'difference', 'between', 'real', 'things', 'and', 'pretend', 'things']",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
"['hakyeon', 'takes', 'all', 'the', 'attention', 'happily', 'perching', 'on', 'wonshiks', 'shoulder', 'to', 'sulk', 'when', 'jaehwan', 'accidentally', 'caused', 'a', 'tiny', 'explosion']",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
"['pine', 'nut', 'chestnutpeanutwait', 'wrong', 'film']",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
"['out', 'of', 'rory', 'starts', 'what', 'would', 'your', 'b', 'group', 'look', 'like', 'wo', 'him', 'hideki', 'and', 'walker', 'and', 'throw', 'reed', 'or', 'knox', 'on', 'the', 'pine']",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
"['included', 'for', 'maximum']",0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
"['we', 'fear', 'not', 'the', 'truth', 'even', 'if', 'it', 'be', 'gloomy', 'but', 'its', 'counterfeit\xa0berl', 'katznelson']",0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
"['lord', 'make', 'me', 'an', 'instrument', 'of', 'your', 'peace', 'where', 'theres', 'hate', 'let', 'me', 'sow', 'love', 'where', 'theres', 'injury', 'pardon', 'where', 'theres', 'despair', 'hope']",0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
"['hermione', 'in', 'a', 'sort', 'of', 'thank', 'you', 'before', 'sliding', 'his', 'own', 'plate', 'away', 'from', 'him', 'before', 'frowning', 'at', 'ron', 'as', 'he', 'continued', 'to']",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
"['post', 'series', 'depression', 'can', 'be', 'quite', 'bad', 'but', 'it', 'will', 'get', 'better', 'i', 'bet', 'someone', 'will', 'pick', 'the', 'novel', 'soon', 'in', 'the', 'west']",0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
"['its', 'way', 'too', 'hard', 'not', 'to', 'get', 'discouraged']",0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
"['flight', 'crashed', 'on', 'the', 'lost', 'island']",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
"['im', 'so', 'proud', 'he', 'understands', 'this', 'he', 'shows', 'love', 'thought', 'and', 'compassion', 'and', 'its', 'not', 'done', 'in', 'a', 'clouded', 'way']",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
"['as', 'a', 'historic', 'evangelical', 'i', 'wonder', 'if', 'the', 'donatists', 'had', 'a', 'point', 'what', 'dreadful', 'clergy', 'in', 'my', 'fmr', 'circles']",0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
"['i', 'feel', 'like', 'i', 'am', 'drowning']",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
"['meghan', 'is', 'teaching', 'the', 'blues', 'in', 'keyboard', 'fundamentals', 'ii', 'and', 'all', 'these', 'classical', 'majors', 'are', 'like', 'wtf']",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
"['xdd', 'its', 'a', 'song', 'that', 'can', 'not', 'be', 'weary']",0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
"['sobriety', 'trying', 'to', 'make', 'being', 'sober', 'fashionablecan', 'it', 'be', 'done']",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
"['blues', 'with', 'bob', 'haddrell', 'amp', 'guestsnfri', 'rd', 'sep', 'pm', 'pm']",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
"['i', 'got', 'a', 'super', 'speeder', 'and', 'lost', 'my', 'license', 'for', 'months']",0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
"['love', 'amp', 'support', 'always', 'eliza', 'neals', 'rocks']",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
"['snores', 'on', 'tl', 'boredom', 'sunk', 'in']",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
"['the', 'nd', 'step', 'to', 'beating', 'or', 'is', 'realising', 'that', 'its', 'not', 'about', 'waiting', 'for', 'take', 'action', 'yourself', 'now']",0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
"['been', 'sober', 'for', 'days', 'lmao']",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
"['and', 'who', 'asked', 'you', 'to', 'gate', 'crash', 'with', 'your', 'dumb', 'idiosyncrasies', 'when', 'sober', 'people', 'are', 'analyzing', 'a']",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
"['i', 'hate', 'post', 'con', 'blues', 'but', 'i', 'avoided', 'the', 'plague', 'too', 'yay', 'yay', 'constant', 'hand', 'sanitizer']",0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
"['sigh', 'i', 'got', 'a', 'b']",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
"['sorry', 'main', 'twitter', 'im', 'in', 'depress']",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
"['i', 'was', 'having', 'breakfast', 'when', 'i', 'seen', 'this', 'i', 'blew', 'my', 'cereal', 'in', 'the']",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
"['a', 'leopard', 'never', 'changes', 'its', 'spots']",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
"['gabriel', 'would', 'eventually', 'start', 'frowning', 'gaining', 'conciousness', 'which', 'was', 'apparently', 'really', 'painful', 'by', 'how', 'tears', 'formed', 'in', 'the']",0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
"['is', 'without', 'even', 'being', 'there', 'two', 'apps', 'want', 'it', 'for', 'logging', 'in', 'i', 'have', 'missed', 'at', 'least', 'two', 'interesting', 'and', 'they']",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
"['dont', 'depress', 'yourself', 'by', 'comparing', 'yourself', 'no', 'comparisons']",0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
"['its', 'ok', 'be', 'disgusted', 'or', 'dishearten', 'with', 'presidential', 'race', 'but', 'dont', 'let', 'that', 'stop', 'u', 'from', 'voting', 'it', 'matters']",0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
"['this', 'shit', 'hurting', 'my', 'heart', 'thats', 'how', 'serious', 'it', 'is']",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
"['do', 'not', 'grow', 'weary', 'in', 'doing', 'good']",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
"['is', 'that', 'really', 'all', 'you', 'can', 'offer', 'for', 'those', 'who', 'sacrifice', 'daily', 'to', 'keep', 'you', 'safe']",0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
"['nooooo', 'poor', 'blue', 'bell', 'not', 'again']",0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
"['tell', 'me', 'how', 'im', 'supposed', 'to', 'feel']",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
"['thank', 'god', 'she', 'warned', 'me', 'before', 'i', 'walked', 'to', 'that', 'sink', 'cause', 'lord', 'knows', 'i', 'wouldve', 'been', 'sick', 'to', 'my', 'stomach', 'and', 'wouldve', 'wanted', 'to', 'sue', 'lbvfs']",0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
"['i', 'cant', 'wait', 'to', 'go', 'to', 'work', 'tomorrow', 'with', 'a', 'high', 'as', 'fuck', 'fever', 'sarcasmnhopefully', 'ill', 'feel', 'better', 'tomorrownbut', 'i', 'doubt', 'it']",0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
"['sadly', 'i', 'dont', 'think', 'ill', 'see', 'you', 'on', 'tour', 'but', 'have', 'fun', 'youre', 'gonna', 'rock']",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
"['ohh', 'silver', 'lake', 'came', 'up', 'a', 'lot', 'on', 'there', 'is', 'that', 'where', 'you', 'guys', 'stayed']",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
"['no', 'one', 'wants', 'to', 'win', 'the', 'wild', 'card', 'because', 'you', 'have', 'to', 'play', 'the', 'cubs', 'on', 'the', 'road']",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
"['once', 'youve', 'accepted', 'your', 'flaws', 'no', 'one', 'can', 'use', 'them', 'against', 'you']",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
"['i', 'wouldnt', 'fret', 'theres', 'too', 'many', 'opportunities', 'in', 'life', 'to', 'worry', 'about', 'one', 'not', 'working', 'out']",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
"['oh', 'i', 'should', 'just', 'get', 'over', 'my', 'and', 'be', 'happy', 'dont', 'you', 'think', 'ive', 'tried', 'that', 'thousands', 'of', 'times', 'already', 'youre', 'not', 'helping']",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
"['way', 'to', 'get', 'a', 'hold', 'of', 'her']",0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
"['sky', 'news', 'still', 'pushing', 'the', 'brexit', 'gloom', 'line', 'managing', 'to', 'ignore', 'the', 'fact', 'its', 'simply', 'not', 'happening', 'but', 'in', 'the', 'future']",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
"['defining', 'yourself', 'in', 'terms', 'of', 'opposition', 'ie', 'the', 'clouded', 'mirror', 'phenomena', 'is', 'almost', 'always', 'a', 'mistake']",0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
"['a', 'stumbling', 'block', 'to', 'the', 'pessimist', 'is', 'a', 'stepping', 'stone', 'to', 'the', 'optimist']",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
"['a', 'pessimist', 'is', 'someone', 'who', 'when', 'opportunity', 'knocks', 'complains', 'about', 'the', 'noise']",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
"['some', 'dont', 'see', 'the', 'difference', 'between', 'courting', 'and', 'appealing', 'to', 'a', 'women', 'vs', 'deception', 'amp', 'pressure', 'its', 'depressing']",0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
"['i', 'hashtag', 'things', 'and', 'the', 'kids', 'always', 'tell', 'me', 'to', 'stop']",0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
"['thought', 'i', 'had', 'a', 'pretty', 'solid', 'gpa', 'as', 'a', 'kin', 'major', 'and', 'now', 'that', 'i', 'look', 'at', 'the', 'average', 'for', 'dpt', 'programs', 'i', 'feel', 'even', 'more', 'discouraged']",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
"['i', 'stopped', 'watching', 'gotham', 'cause', 'they', 'dropped', 'off', 'tabitha', 'and', 'barbs', 'relationship', 'and', 'made', 'her', 'pine', 'after', 'the', 'main']",0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
"['refuge', 'recovery', 'boston', 'weds', 'pm']",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
"['is', 'it', 'all', 'doom', 'and', 'gloom', 'i', 'only', 'want', 'to', 'hear', 'lovely', 'things', 'about', 'airbnb']",0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
"['i', 'saw', 'those', 'dreams', 'dashed', 'ampamp', 'divided', 'like', 'a', 'million', 'stars', 'in', 'the', 'night', 'sky', 'that', 'i', 'wished', 'on', 'over', 'ampamp', 'over', 'again', 'sparkling', 'ampamp', 'broken']",0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
"['hi', 'little', 'late', 'to', 'lost', 'girl', 'but', 'think', 'you', 'awesome', 'from', 'south', 'afrikaans']",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
"['her', 'eyes', 'stayed', 'glued', 'to', 'the', 'monitor', 'not', 'turning', 'away', 'for', 'anything']",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
"['dying', 'is', 'a', 'very', 'dull', 'dreary', 'affair', 'and', 'my', 'advice', 'to', 'you', 'is', 'to', 'have', 'nothing', 'whatever', 'to', 'do', 'with', 'it', 'w', 'somerset', 'maughm']",0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
"['only', 'god', 'knows', 'why', 'things', 'happen', 'sometimes', 'its', 'just', 'hard', 'to', 'understand']",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
"['just', 'wish', 'i', 'was', 'appreciated', 'for', 'all', 'i', 'do', 'when', 'is', 'it', 'my', 'turn', 'to', 'be', 'taken', 'care', 'of', 'i', 'want', 'a', 'break']",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
"['i', 'liked', 'that', 'she', 'was', 'not', 'moping', 'around', 'in', 'all', 'of', 'the', 'episode', 'she', 'had', 'a', 'moment', 'of', 'emotional', 'weakness', 'felt', 'sorry', 'about']",0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
"['and', 'naoto', 'nod', 'she', 'also', 'like', 'tha', 'bands', 'but', 'she', 'also', 'frown', 'will', 'the', 'bands', 'papa', 'roach', 'be', 'at', 'concert']",0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
"['condolences', 'to', 'the', 'jc', 'and', 'the', 'georges', 'family']",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
"['penny', 'dreadful', 'temporada']",0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
"['aaahhhh', 'a', 'little', 'to', 'soothe', 'the', 'soul']",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
"['everything', 'in', 'the', 'dream', 'stayed', 'there']",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
"['prolifers', 'are', 'condemning', 'but', 'i', 'havent', 'seen', 'any', 'of', 'you', 'criticize', 'the', 'dismal', 'american', 'foster', 'careadoption', 'system']",0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
"['for', 'an', 'lgbt', 'person', 'to', 'tell', 'someone', 'else', 'that', 'how', 'they', 'identify', 'isnt', 'valid', 'is', 'so', 'sad', 'and', 'against', 'everything', 'we', 'should', 'stand', 'for']",0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
"['and', 'with', 'rich', 'fumes', 'his', 'sullen', 'sences', 'cheerd']",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
"['its', 'sad', 'when', 'your', 'man', 'leaves', 'work', 'a', 'little', 'bit', 'late', 'and', 'your', 'worst', 'fear', 'is', 'oh', 'no', 'did', 'he', 'get', 'stopped', 'by', 'the', 'police']",0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
"['ffs', 'as', 'if', 'tate', 'thought', 'wind', 'in', 'the', 'willows', 'was', 'a', 'serious', 'play', 'cant', 'wait', 'to', 'see', 'him', 'play', 'a', 'singing', 'badger']",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
"['so', 'depressing', 'to', 'watch', 'news', 'today', 'out', 'of', 'bullet', 'news', 'were', 'of', 'rape', 'whats', 'wrong', 'with', 'people']",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
"['altj', 'hunger', 'of', 'the', 'pine']",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
"['finally', 'watched', 'this', 'morning', 'sadly', 'i', 'feel', 'a', 'little', 'disappointed']",0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
"['so', 'lost', 'im', 'faded']",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
"['when', 'you', 'click', 'over', 'and', 'over', 'again', 'for', 'a', 'cupcake', 'but', 'there', 'are', 'no', 'vehicles', 'available']",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
"['can', 'it', 'stay', 'gloomy', 'but', 'get', 'cold', 'pls']",0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
"['dont', 'play', 'with', 'this', 'master', 'noob', 'u', 'want', 'to', 'win']",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
"['depression', 'sucks']",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
"['and', 'its', 'kinda', 'depressing', 'hey']",0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
"['i', 'got', 'a', 'short', 'fuse', 'when', 'im', 'sober']",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
"['well', 'stomach', 'cramps', 'did', 'not', 'make', 'that', 'spin', 'class', 'any', 'easier', 'why', 'does', 'my', 'body', 'hate', 'digesting', 'porridge', 'so', 'much']",0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
